date_or_day,region,age_group,S0,E0,I0,R,S1,E1,I1,active_I,susceptible_total,population
day_11,Seoul,65+,1918308.4947158026,55.785374923146186,142.81176014024942,326.9081491339481,0.0,0.0,0.0,142.81176014024942,1918308.4947158026,1918834.0
day_11,Wonju,0-18,54771.41473476036,1.6827394264134587,4.293951770384849,9.608574042849524,0.0,0.0,0.0,4.293951770384849,54771.41473476036,54787.0
day_11,Wonju,19-49,142148.04562501644,2.940278224881583,7.926038308874376,21.08805844978623,0.0,0.0,0.0,7.926038308874376,142148.04562501644,142180.0
day_11,Wonju,50-64,92193.06431683176,1.9021477568411098,5.202218752315359,13.83131665907498,0.0,0.0,0.0,5.202218752315359,92193.06431683176,92214.0
day_11,Wonju,65+,74467.60019594748,2.1655552316017515,5.543867989272079,12.690380831635002,0.0,0.0,0.0,5.543867989272079,74467.60019594748,74488.0
day_12,Seoul,0-18,1098581.827533464,33.441198592091375,85.77814262628047,209.9531253178837,0.0,0.0,0.0,85.77814262628047,1098581.827533464,1098911.0
day_12,Seoul,19-49,4150612.875950325,84.99894184310432,228.07658124961569,662.0485265829494,0.0,0.0,0.0,228.07658124961569,4150612.875950325,4151588.0
day_12,Seoul,50-64,2134289.875561842,43.471652534997006,118.36477474365003,344.2880108794782,0.0,0.0,0.0,118.36477474365003,2134289.875561842,2134796.0
day_12,Seoul,65+,1918281.090526785,55.2968764792047,142.14209557377262,355.47050116199796,0.0,0.0,0.0,142.14209557377262,1918281.090526785,1918834.0
day_12,Wonju,0-18,54770.58886941333,1.6672350602231756,4.276531129514609,10.467364396926493,0.0,0.0,0.0,4.276531129514609,54770.58886941333,54787.0
day_12,Wonju,19-49,142146.60479378424,2.9109703446615063,7.810969759540292,22.673266111561105,0.0,0.0,0.0,7.810969759540292,142146.60479378424,142180.0
day_12,Wonju,50-64,92192.13760240308,1.877788307108601,5.112848880272842,14.871760409538052,0.0,0.0,0.0,5.112848880272842,92192.13760240308,92214.0
day_12,Wonju,65+,74466.53638155211,2.1465920111812697,5.517872007218539,13.799154429489418,0.0,0.0,0.0,5.517872007218539,74466.53638155211,74488.0
day_13,Seoul,0-18,1098565.4178917971,33.13024096259103,85.34311339707007,227.1087538431398,0.0,0.0,0.0,85.34311339707007,1098565.4178917971,1098911.0
day_13,Seoul,19-49,4150571.2249192456,84.15050200061631,224.9607359212447,707.6638428328725,0.0,0.0,0.0,224.9607359212447,4150571.2249192456,4151588.0
day_13,Seoul,50-64,2134268.6798294643,42.93155864516668,116.42764606241853,367.9609658282082,0.0,0.0,0.0,116.42764606241853,2134268.6798294643,2134796.0
