date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-12-03,Region_A,65+,Region_B,65+,0.003558367962292272,2.4911293959948333e-10,0.0035583682114052116
2025-12-03,Region_B,0-18,Region_A,0-18,0.06450067582226587,4.516207712683311e-09,0.06450068033847359
2025-12-03,Region_B,0-18,Region_A,19-49,0.018400547232352165,1.288221301109566e-09,0.018400548520573465
2025-12-03,Region_B,0-18,Region_A,50-64,0.001082947593066109,7.581495034408763e-11,0.0010829476688810592
2025-12-03,Region_B,0-18,Region_A,65+,0.000174933407806608,1.2246674856185086e-11,0.00017493342005328287
2025-12-03,Region_B,0-18,Region_B,0-18,2.9408513362303523,2.0591250118271958e-07,2.9408515421428536
2025-12-03,Region_B,0-18,Region_B,19-49,0.576300249142706,4.034674878989898e-08,0.5763002894894548
2025-12-03,Region_B,0-18,Region_B,50-64,0.042780093286563944,2.9949470029786465e-09,0.04278009628151095
2025-12-03,Region_B,0-18,Region_B,65+,0.0062103413438590735,4.347713346340734e-10,0.006210341778630408
2025-12-03,Region_B,19-49,Region_A,0-18,0.019497503084491698,1.3651759874716105e-09,0.019497504449667684
2025-12-03,Region_B,19-49,Region_A,19-49,0.03745837184244197,2.622458555334393e-09,0.037458374464900523
2025-12-03,Region_B,19-49,Region_A,50-64,0.00431782200461488,3.022819044711635e-10,0.004317822306896785
2025-12-03,Region_B,19-49,Region_A,65+,0.001336527246685306,9.356711694933851e-11,0.001336527340252423
2025-12-03,Region_B,19-49,Region_B,0-18,0.8889714296511155,6.224399319486757e-08,0.8889714918951087
2025-12-03,Region_B,19-49,Region_B,19-49,1.173186251076507,8.213470500205541e-08,1.173186333211212
2025-12-03,Region_B,19-49,Region_B,50-64,0.17056857537235137,1.1941157776161351e-08,0.17056858731350916
2025-12-03,Region_B,19-49,Region_B,65+,0.04744828630137938,3.3217424967709563e-09,0.04744828962312188
2025-12-03,Region_B,50-64,Region_A,0-18,0.0037711282307938284,2.6404682097221725e-10,0.0037711284948406493
2025-12-03,Region_B,50-64,Region_A,19-49,0.014199276775412845,9.940905871688531e-10,0.014199277769503433
2025-12-03,Region_B,50-64,Region_A,50-64,0.004272151828166834,2.9908462864564443e-10,0.004272152127251462
2025-12-03,Region_B,50-64,Region_A,65+,0.0016811224092775571,1.17691410680282e-10,0.0016811225269689678
2025-12-03,Region_B,50-64,Region_B,0-18,0.1719412603859511,1.2038981551499698e-08,0.17194127242493265
2025-12-03,Region_B,50-64,Region_B,19-49,0.44471757497130776,3.113465299817582e-08,0.4447176061059608
2025-12-03,Region_B,50-64,Region_B,50-64,0.16876444891104253,1.181485456541103e-08,0.1687644607258971
2025-12-03,Region_B,50-64,Region_B,65+,0.05968181911808621,4.178183245437486e-09,0.059681823296269455
2025-12-03,Region_B,65+,Region_A,0-18,0.0007648025984186037,5.3549941138229115e-11,0.0007648026519685449
2025-12-03,Region_B,65+,Region_A,19-49,0.005475790753933103,3.8335980993178907e-10,0.005475791137292913
2025-12-03,Region_B,65+,Region_A,50-64,0.002096260498571013,1.4675491835894582e-10,0.0020962606453259315
2025-12-03,Region_B,65+,Region_A,65+,0.0035420837758229416,2.4797292215234226e-10,0.0035420840237958637
2025-12-03,Region_B,65+,Region_B,0-18,0.03487049887212771,2.441562261849267e-09,0.034870501313689975
2025-12-03,Region_B,65+,Region_B,19-49,0.1715003111536035,1.2006727364420277e-08,0.17150032316033087
2025-12-03,Region_B,65+,Region_B,50-64,0.08280938085646822,5.797315713018555e-09,0.08280938665378393
2025-12-03,Region_B,65+,Region_B,65+,0.1257481323448769,8.803329849394644e-09,0.12574814114820673
2025-12-04,Region_A,0-18,Region_A,0-18,78.96552759924073,1.5454491255052003e-05,78.96554305373199
2025-12-04,Region_A,0-18,Region_A,19-49,22.528530312377818,4.40839009023566e-06,22.528534720767908
2025-12-04,Region_A,0-18,Region_A,50-64,1.3259126756672095,2.594453073901557e-07,1.325912935112517
2025-12-04,Region_A,0-18,Region_A,65+,0.21418106656317537,4.1909200097951855e-08,0.21418110847237548
2025-12-04,Region_A,0-18,Region_B,0-18,0.10845388238943797,2.1225712382628643e-08,0.10845390361515035
