date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-12-02,Seoul,65+,Wonju,65+,0.03488594837601333,0.0,0.03488594837601333
2025-12-02,Wonju,0-18,Seoul,0-18,0.044562093005725875,0.0,0.044562093005725875
2025-12-02,Wonju,0-18,Seoul,19-49,0.03719648119884305,0.0,0.03719648119884305
2025-12-02,Wonju,0-18,Seoul,50-64,0.005981230091240942,0.0,0.005981230091240942
2025-12-02,Wonju,0-18,Seoul,65+,0.0010902880044536933,0.0,0.0010902880044536933
2025-12-02,Wonju,0-18,Wonju,0-18,2.031769265832578,0.0,2.031769265832578
2025-12-02,Wonju,0-18,Wonju,19-49,1.164983905719689,0.0,1.164983905719689
2025-12-02,Wonju,0-18,Wonju,50-64,0.23627882171771056,0.0,0.23627882171771056
2025-12-02,Wonju,0-18,Wonju,65+,0.03870650412446033,0.0,0.03870650412446033
2025-12-02,Wonju,19-49,Seoul,0-18,0.018765795839680244,0.0,0.018765795839680244
2025-12-02,Wonju,19-49,Seoul,19-49,0.10548888175981688,0.0,0.10548888175981688
2025-12-02,Wonju,19-49,Seoul,50-64,0.033222665859360755,0.0,0.033222665859360755
2025-12-02,Wonju,19-49,Seoul,65+,0.011604674622116317,0.0,0.011604674622116317
2025-12-02,Wonju,19-49,Wonju,0-18,0.8556098841913027,0.0,0.8556098841913027
2025-12-02,Wonju,19-49,Wonju,19-49,3.3038837417335145,0.0,3.3038837417335145
2025-12-02,Wonju,19-49,Wonju,50-64,1.3124076860153604,0.0,1.3124076860153604
2025-12-02,Wonju,19-49,Wonju,65+,0.4119795726350605,0.0,0.4119795726350605
2025-12-02,Wonju,50-64,Seoul,0-18,0.004026143926595355,0.0,0.004026143926595355
2025-12-02,Wonju,50-64,Seoul,19-49,0.044356168354429015,0.0,0.044356168354429015
2025-12-02,Wonju,50-64,Seoul,50-64,0.036462498825449594,0.0,0.036462498825449594
2025-12-02,Wonju,50-64,Seoul,65+,0.016191403468438753,0.0,0.016191403468438753
2025-12-02,Wonju,50-64,Wonju,0-18,0.18356847576310759,0.0,0.18356847576310759
2025-12-02,Wonju,50-64,Wonju,19-49,1.3892234046566219,0.0,1.3892234046566219
2025-12-02,Wonju,50-64,Wonju,50-64,1.4403920477791199,0.0,1.4403920477791199
2025-12-02,Wonju,50-64,Wonju,65+,0.5748138313655488,0.0,0.5748138313655488
2025-12-02,Wonju,65+,Seoul,0-18,0.0008311547121191168,0.0,0.0008311547121191168
2025-12-02,Wonju,65+,Seoul,19-49,0.017412020242283024,0.0,0.017412020242283024
2025-12-02,Wonju,65+,Seoul,50-64,0.018212078803457998,0.0,0.018212078803457998
2025-12-02,Wonju,65+,Seoul,65+,0.03472629954415153,0.0,0.03472629954415153
2025-12-02,Wonju,65+,Wonju,0-18,0.037895764882914254,0.0,0.037895764882914254
2025-12-02,Wonju,65+,Wonju,19-49,0.5453398465270981,0.0,0.5453398465270981
2025-12-02,Wonju,65+,Wonju,50-64,0.7194387199737982,0.0,0.7194387199737982
2025-12-02,Wonju,65+,Wonju,65+,1.2328244014813743,0.0,1.2328244014813743
2025-12-03,Seoul,0-18,Seoul,0-18,39.848460624038616,8.3718563111301e-06,39.848468995894926
2025-12-03,Seoul,0-18,Seoul,19-49,33.26236286824275,6.98796543871817e-06,33.26236985620819
2025-12-03,Seoul,0-18,Seoul,50-64,5.348646663604612,1.1236637977109618e-06,5.348647787268409
2025-12-03,Seoul,0-18,Seoul,65+,0.9749872775861492,2.0482400183452625e-07,0.9749874824101511
2025-12-03,Seoul,0-18,Wonju,0-18,0.05472920137826304,1.149818594712091e-08,0.05472921287644898
2025-12-03,Seoul,0-18,Wonju,19-49,0.03138122707020617,6.592764652944599e-09,0.031381233662970826
2025-12-03,Seoul,0-18,Wonju,50-64,0.0063646855487608615,1.3371170661957538e-09,0.006364686885877928
2025-12-03,Seoul,0-18,Wonju,65+,0.0010426544942939825,2.1903943873070455e-10,0.0010426547133334213
2025-12-03,Seoul,19-49,Seoul,0-18,16.228141640591748,3.409408240220546e-06,16.228145049999988
2025-12-03,Seoul,19-49,Seoul,19-49,91.22497699287095,1.916511430349026e-05,91.22499615798526
2025-12-03,Seoul,19-49,Seoul,50-64,28.730534913454363,6.035818778382853e-06,28.73054094927314
2025-12-03,Seoul,19-49,Seoul,65+,10.035673348604206,2.108280614137129e-06,10.035675456884821
2025-12-03,Seoul,19-49,Wonju,0-18,0.022288269557573397,4.682594690927074e-09,0.022288274240168087
2025-12-03,Seoul,19-49,Wonju,19-49,0.0860657954104887,1.8081241136314292e-08,0.08606581349172984
2025-12-03,Seoul,19-49,Wonju,50-64,0.03418824085279864,7.1823941587165945e-09,0.0341882480351928
2025-12-03,Seoul,19-49,Wonju,65+,0.01073218098403745,2.2546019913256996e-09,0.01073218323863944
2025-12-03,Seoul,50-64,Seoul,0-18,3.4328677264737015,7.212192112589812e-07,3.432868447692913
2025-12-03,Seoul,50-64,Seoul,19-49,37.82048278455674,7.945563807989337e-06,37.82049073012055
2025-12-03,Seoul,50-64,Seoul,50-64,31.090065218030126,6.5315177747093185e-06,31.090071749547903
2025-12-03,Seoul,50-64,Seoul,65+,13.805877491115764,2.9003199750139097e-06,13.805880391435739
